Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,first_seen_date,last_updated,source
03/19/2026,4:30PM,The Beacon,Bitter Rice,108,None,None
04/06/2026,6:30 PM,SIFF Cinema Uptown,SIFF Movie Club: Cléo from 5 to 7,90,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_CleoFrom5to7_1600x900.jpg,,,
02/22/2026,4:10 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Fallen Angels,99,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_FallenAngels_1600x900.jpg,,,
02/25/2026,4:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Fallen Angels,99,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_FallenAngels_1600x900.jpg,,,
02/28/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Fallen Angels,99,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_FallenAngels_1600x900.jpg,,,
03/14/2026,2:00 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
03/15/2026,2:00 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
03/16/2026,6:30 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
02/21/2026,3:00 PM,SIFF Cinema Downtown,World of Wong Kar Wai: 2046,129,None,https://www.siff.net/images/CINEMA/2022/Series/Movie%20Club/CIN_SMC2046_1600x900.jpg,,,
02/26/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: 2046,129,None,https://www.siff.net/images/CINEMA/2022/Series/Movie%20Club/CIN_SMC2046_1600x900.jpg,,,
03/01/2026,6:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: 2046,129,None,https://www.siff.net/images/CINEMA/2022/Series/Movie%20Club/CIN_SMC2046_1600x900.jpg,,,
03/04/2026,4:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: 2046,129,None,https://www.siff.net/images/CINEMA/2022/Series/Movie%20Club/CIN_SMC2046_1600x900.jpg,,,
02/23/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Days of Being Wild,94,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_DaysofBeingWild_1600x900.jpg,,,
02/27/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Days of Being Wild,94,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_DaysofBeingWild_1600x900.jpg,,,
03/03/2026,4:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Days of Being Wild,94,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_DaysofBeingWild_1600x900.jpg,,,
03/05/2026,5:00 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/05/2026,8:15 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/06/2026,3:10 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/06/2026,6:25 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/06/2026,9:40 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/07/2026,12:00 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/07/2026,3:10 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/07/2026,6:25 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/07/2026,9:40 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/08/2026,12:45 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/08/2026,4:10 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/08/2026,7:30 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/09/2026,4:30 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/09/2026,7:45 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/10/2026,4:30 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/10/2026,7:45 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/11/2026,4:30 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/11/2026,7:45 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/12/2026,4:30 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/12/2026,7:45 PM,SIFF Cinema Downtown,The Bride!,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheBride%21_1600x900.png,,,
03/21/2026,1:00 PM,SIFF Cinema Uptown,The Cutoff Presented by Aravaipa Running,60,None,https://www.siff.net/images/CINEMA/2026/Rentals/REN_TheCutOff_1600x900.png,,,
03/01/2026,1:40 PM,SIFF Cinema Downtown,World of Wong Kar Wai: The Hand,56,None,https://www.siff.net/images/CINEMA/2020/Virtual%20Screenings/CIN_TheHand_thumb_1600x900.jpg,,,
02/21/2026,12:15 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/21/2026,3:45 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/21/2026,7:15 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/22/2026,12:00 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/22/2026,3:30 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/22/2026,7:00 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/23/2026,4:00 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/23/2026,7:30 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/24/2026,4:00 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/24/2026,7:30 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/25/2026,4:00 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/25/2026,7:15 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/26/2026,4:10 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/26/2026,7:30 PM,SIFF Cinema Uptown,Wuthering Heights,136,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_WutheringHeights_1600x900.jpg,,,
02/21/2026,11:40 AM,SIFF Cinema Uptown,Magellan,163,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_Magellan_1600x900.jpg,,,
02/22/2026,6:15 PM,SIFF Cinema Uptown,Magellan,163,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_Magellan_1600x900.jpg,,,
02/25/2026,6:45 PM,SIFF Cinema Uptown,Magellan,163,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_Magellan_1600x900.jpg,,,
03/02/2026,6:30 PM,SIFF Cinema Uptown,SIFF Movie Club: SLC Punk,97,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_SLCPunk_1600x900.jpg,,,
02/22/2026,12:15 PM,SIFF Cinema Uptown,The Moment,103,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheMoment_1600x900.jpg,,,
02/23/2026,4:15 PM,SIFF Cinema Uptown,The Moment,103,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheMoment_1600x900.jpg,,,
02/23/2026,7:45 PM,SIFF Cinema Uptown,The Moment,103,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheMoment_1600x900.jpg,,,
02/24/2026,7:45 PM,SIFF Cinema Uptown,The Moment,103,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheMoment_1600x900.jpg,,,
02/26/2026,4:30 PM,SIFF Cinema Uptown,The Moment,103,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TheMoment_1600x900.jpg,,,
02/27/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
02/27/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
02/28/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
02/28/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/01/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/01/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/02/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/02/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/03/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/03/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/04/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/04/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/05/2026,4:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/05/2026,7:30 PM,SIFF Film Center,Suburban Fury,118,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/SuburbanFury.jpg,,,
03/11/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: Raging Bull,129,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_RagingBull-2025_1600x900.jpg,,,
02/21/2026,9:00 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Chungking Express,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_ChungkingExpress_1600x900.jpg,,,
02/25/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Chungking Express,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_ChungkingExpress_1600x900.jpg,,,
03/01/2026,3:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Chungking Express,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_ChungkingExpress_1600x900.jpg,,,
03/03/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Chungking Express,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_ChungkingExpress_1600x900.jpg,,,
02/21/2026,6:15 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Happy Together,96,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_HappyTogether_1600x900.jpg,,,
02/23/2026,4:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Happy Together,96,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_HappyTogether_1600x900.jpg,,,
02/27/2026,4:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Happy Together,96,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_HappyTogether_1600x900.jpg,,,
03/02/2026,4:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: Happy Together,96,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_HappyTogether_1600x900.jpg,,,
02/21/2026,2:00 PM,SIFF Film Center,National Theatre Live: Life of Pi,150,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLLifeofPi_1600x900.jpg,,,
02/22/2026,2:00 PM,SIFF Film Center,National Theatre Live: Life of Pi,150,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLLifeofPi_1600x900.jpg,,,
02/23/2026,6:30 PM,SIFF Film Center,National Theatre Live: Life of Pi,150,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLLifeofPi_1600x900.jpg,,,
02/21/2026,7:00 PM,SIFF Film Center,We Ride Why,70,None,https://www.siff.net/images/CINEMA/Rentals/REN_WeRideWhy25_1600x900.jpg,,,
02/21/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
02/22/2026,3:15 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
02/24/2026,4:30 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
02/26/2026,7:15 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
02/24/2026,6:30 PM,SIFF Film Center,The Pacific Northwestern: McCabe & Mrs. Miller (35mm),120,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/McCabeandMrsMiller.jpg,,,
02/25/2026,6:30 PM,SIFF Film Center,The Pacific Northwestern: McCabe & Mrs. Miller (35mm),120,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/McCabeandMrsMiller.jpg,,,
02/28/2026,1:15 PM,SIFF Film Center,The Pacific Northwestern: McCabe & Mrs. Miller (35mm),120,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/McCabeandMrsMiller.jpg,,,
02/25/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: Mean Streets,112,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/MeanStreets.jpg,,,
02/22/2026,7:00 PM,SIFF Cinema Downtown,World of Wong Kar Wai: As Tears Go By,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_AsTearsGoBy_1600x900.jpg,,,
02/24/2026,7:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: As Tears Go By,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_AsTearsGoBy_1600x900.jpg,,,
02/28/2026,1:30 PM,SIFF Cinema Downtown,World of Wong Kar Wai: As Tears Go By,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_AsTearsGoBy_1600x900.jpg,,,
03/04/2026,7:45 PM,SIFF Cinema Downtown,World of Wong Kar Wai: As Tears Go By,102,None,https://www.siff.net/images/CINEMA/2022/Films%20Jun-Dec/CIN_AsTearsGoBy_1600x900.jpg,,,
03/25/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: GoodFellas (4K Restoration),146,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_Goodfellas_1600x900.jpg,,,
05/04/2026,6:30 PM,SIFF Cinema Uptown,SIFF Movie Club: Sansho the Bailiff,126,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_SanshotheBailiff_1600x900.jpg,,,
04/08/2026,7:30 PM,SIFF Cinema Uptown,Scorsese - Casino: 30th Anniversary,179,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_Casino_1600x900.jpg,,,
07/06/2026,6:30 PM,SIFF Cinema Uptown,SIFF Movie Club: Fried Green Tomatoes,130,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_FriedGreenTomatoes_1600x900.jpg,,,
04/22/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: Silence,161,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_Silence_1600x900.jpg,,,
03/19/2026,4:00 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
03/19/2026,7:45 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
03/20/2026,4:00 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
03/20/2026,7:45 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
03/21/2026,12:15 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
03/21/2026,4:00 PM,SIFF Cinema Downtown,Project Hail Mary,156,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_ProjectHailMary_1600x900.png,,,
