Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,first_seen_date,last_updated,source
12/27/2025,10:00AM,The Beacon,Rent The Beacon,150 min.,None,None
12/27/2025,1:00PM,The Beacon,Rent The Beacon,150 min.,None,None
12/27/2025,4:00PM,The Beacon,Rent The Beacon,150 min.,None,None
12/28/2025,11:00AM,The Beacon,Rent The Beacon,150 min.,None,None
12/28/2025,8:00PM,The Beacon,Rent The Beacon,150 min.,None,None
12/12/2025,7:00PM,The Beacon,Twin Peaks: The Return (Ep. 17-18),120,None,None
11/14/2025,10:00PM,The Beacon,Suroh: Alien Hitchhiker,74,None,None
12/02/2025,7:30PM,The Beacon,Looking For An Angel,61 MINUTES,None,None
12/03/2025,7:30PM,The Beacon,Looking For An Angel,61 MINUTES,None,None
12/04/2025,4:30PM,The Beacon,Looking For An Angel,61 MINUTES,None,None
11/14/2025,7:00PM,The Beacon,Twin Peaks: The Return (Ep. 1-2),120,None,None
11/15/2025,10:00PM,The Beacon,Twin Peaks: The Return (Ep. 1-2),120,None,None
11/22/2025,10:00PM,The Beacon,Plan 10 From Outer Space,80,None,None
11/17/2025,7:30PM,The Beacon,Silvestre,120,None,None
11/18/2025,4:00PM,The Beacon,Silvestre,120,None,None
11/28/2025,7:00PM,The Beacon,Twin Peaks: The Return (Ep. 9-10),120,None,None
11/21/2025,7:00PM,The Beacon,Twin Peaks: The Return (Ep. 5-6),120,None,None
10/24/2025,10:00PM,The Beacon,The Wicked City,96,None,None
11/21/2025,10:00PM,The Beacon,Twin Peaks: The Return (Ep. 7-8),120,None,None
11/23/2025,8:00PM,The Beacon,Twin Peaks: The Return (Ep. 7-8),120,None,None
11/26/2025,4:00PM,The Beacon,Twin Peaks: The Return (Ep. 7-8),120,None,None
10/26/2025,5:00PM,The Beacon,The Monster Squad,82,None,None
10/30/2025,4:30PM,The Beacon,The Monster Squad,82,None,None
12/06/2025,7:00PM,The Beacon,Twin Peaks: The Return (Ep. 13-14),120,None,None
10/19/2025,2:00PM,The Beacon,The Man Who Laughs,110,None,None
10/20/2025,4:30PM,The Beacon,The Man Who Laughs,110,None,None
11/16/2025,2:00PM,The Beacon,The Bad And The Beautiful,118,None,None
12/07/2025,5:00PM,The Beacon,Twin Peaks: The Return (Ep. 15-16),120 minues,None,None
11/16/2025,8:00PM,The Beacon,Twin Peaks: The Return (Ep. 3-4),120,None,None
11/21/2025,4:00PM,The Beacon,Twin Peaks: The Return (Ep. 3-4),120,None,None
11/30/2025,5:00PM,The Beacon,Twin Peaks: The Return (Ep. 11-12),120,None,None
12/09/2025,7:30PM,The Beacon,Bye Bye Love,85 MINUTES,None,None
12/10/2025,7:30PM,The Beacon,Bye Bye Love,85 MINUTES,None,None
12/11/2025,4:30PM,The Beacon,Bye Bye Love,85 MINUTES,None,None
11/23/2025,2:00PM,The Beacon,Tea And Sympathy,122,None,None
11/24/2025,4:30PM,The Beacon,Tea And Sympathy,122,None,None
11/10/2025,7:30PM,The Beacon,Didn'T Do It For Love,81,None,None
11/11/2025,4:00PM,The Beacon,Didn'T Do It For Love,81,None,None
10/31/2025,7:00PM,The Beacon,Five Minutes To Live!,120ish,None,None
11/23/2025,3:00 PM,SIFF Film Center,PNW Awards: WTO/99,95,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WTO99_1600x900.jpg,,,
10/15/2025,7:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/16/2025,4:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/16/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/17/2025,3:45 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/17/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/18/2025,12:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/18/2025,3:45 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/18/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/19/2025,12:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/19/2025,3:45 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/19/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/20/2025,4:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/20/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/21/2025,4:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/21/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/22/2025,4:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/22/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/23/2025,4:00 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
10/23/2025,7:15 PM,SIFF Cinema Uptown,After the Hunt,139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_AftertheHunt_1600x900.jpg,,,
11/20/2025,2:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/20/2025,6:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/20/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/21/2025,2:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/21/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/22/2025,11:00 AM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/22/2025,2:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/22/2025,6:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/22/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/23/2025,11:00 AM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/23/2025,2:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/23/2025,6:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/23/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/24/2025,3:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/24/2025,7:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/25/2025,5:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/25/2025,8:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/26/2025,12:15 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/26/2025,3:45 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/26/2025,7:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/27/2025,12:15 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/27/2025,3:50 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/27/2025,7:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/28/2025,11:00 AM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/28/2025,2:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/28/2025,6:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/28/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/29/2025,11:00 AM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/29/2025,2:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/29/2025,6:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/29/2025,9:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/30/2025,12:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/30/2025,3:45 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
11/30/2025,7:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
10/30/2025,4:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
10/30/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
10/31/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
10/31/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
10/31/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/01/2025,12:00 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/01/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/01/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/01/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/02/2025,12:45 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/02/2025,4:00 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/02/2025,7:15 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/03/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/03/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/04/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/04/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/05/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/05/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/06/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/06/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/07/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/07/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/07/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/08/2025,12:00 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/08/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/08/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/08/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/09/2025,12:45 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/09/2025,3:50 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/09/2025,7:15 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/10/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/10/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/11/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/11/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/12/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/12/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/13/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/13/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/14/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/14/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/14/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/15/2025,12:00 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/15/2025,3:10 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/15/2025,6:20 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/15/2025,9:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/16/2025,12:45 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/16/2025,3:50 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/16/2025,7:00 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/17/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/17/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/18/2025,4:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/18/2025,7:30 PM,SIFF Cinema Downtown,Bugonia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Bugonia_1600x900.jpg,,,
11/21/2025,6:30 PM,SIFF Film Center,PNW Awards: Twinless,100,None,https://www.siff.net/images/FESTIVAL/2025/Films/Film%20Detail%20Hero%20Sizes%20-%20Features/Twinless.jpg,,,
12/07/2025,12:00 PM,SIFF Cinema Uptown,SIFF 'n' Stitch: Elf,97,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Elf_1600x900.jpg,,,
10/11/2025,12:25 PM,SIFF Cinema Uptown,The Smashing Machine,123,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_TheSmashingMachine_1600x900.jpg,,,
10/11/2025,3:50 PM,SIFF Cinema Uptown,The Smashing Machine,123,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_TheSmashingMachine_1600x900.jpg,,,
10/11/2025,7:15 PM,SIFF Cinema Uptown,The Smashing Machine,123,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_TheSmashingMachine_1600x900.jpg,,,
